Unnamed: 0,id,title,rating,genre,year,has_reviews,poster_url
,ind_000424,Mili,6.7,"Drama, Thriller",2022,False,
,ind_000425,K.G.F: Chapter 2,8.3,"Action, Crime, Drama",2022,False,
,ind_000426,Bajrangi Bhaijaan,8.1,"Action, Adventure, Comedy",2015,False,
,ind_000427,Andhadhun,8.2,"Crime, Mystery, Thriller",2018,False,
,ind_000428,Gaslight,6.3,"Crime, Horror, Mystery",2023,False,
,ind_000429,Mission Majnu,7.1,"Action, Drama, History",2023,False,
,ind_000430,Drishyam,8.2,"Crime, Drama, Mystery",2015,False,
,ind_000431,While We Watched,8.7,"Documentary, Biography, News",2022,False,
,ind_000432,Gulmohar,7.7,"Drama, Family",2023,False,
,ind_000433,Freddy,7.4,"Drama, Mystery, Romance",2022,False,
,ind_000434,Yeh Jawaani Hai Deewani,7.2,"Comedy, Drama, Musical",2013,False,
,ind_000435,Ratsasan,8.3,"Action, Crime, Drama",2018,False,
,ind_000436,Gully Boy,7.9,"Drama, Music, Romance",2019,False,
,ind_000437,Pareshan,6.1,Comedy,2023,False,
,ind_000438,Petta,7.2,"Action, Drama",2019,False,
,ind_000439,Darlings,6.6,"Comedy, Drama, Thriller",2022,False,
,ind_000440,Asoka,6.4,"Action, Biography, Drama",2001,False,
,ind_000441,My Name Is Khan,7.9,"Adventure, Drama, Romance",2010,False,
,ind_000442,Breathe: Into the Shadows,7.6,"Drama, Thriller",2020,False,
,ind_000443,Aranyak,7.8,"Crime, Drama, Mystery",2021,False,
,ind_000444,Dream Girl,7.0,"Comedy, Romance",2019,False,
,ind_000445,Beast,5.2,"Action, Thriller",2022,False,
,ind_000446,Devdas,7.5,"Drama, Musical, Romance",2002,False,
,ind_000447,DD Returns,6.9,"Comedy, Horror",2023,False,
,ind_000448,Four More Shots Please!,5.8,"Comedy, Drama, Romance",2019,False,
,ind_000449,Kal Ho Naa Ho,7.9,"Comedy, Drama, Musical",2003,False,
,ind_000450,Chup,7.6,"Crime, Drama, Mystery",2022,False,
,ind_000451,Shershaah,8.3,"Action, Biography, Drama",2021,False,
,ind_000493,777 Charlie,8.8,"Adventure, Comedy, Drama",2022,False,
,ind_000535,Chhichhore,8.3,"Comedy, Drama, Romance",2019,False,
,ind_000577,Aarya,7.8,"Action, Crime, Drama",2020,False,
,ind_000619,An Action Hero,7.1,"Action, Comedy, Crime",2022,False,
,ind_000661,The Elephant Whisperers,7.5,"Documentary, Short",2022,False,
,ind_000703,Dil Chahta Hai,8.1,"Comedy, Drama, Romance",2001,False,
,ind_000745,Raazi,7.7,"Action, Drama, Thriller",2018,False,
,ind_000788,Gangs of Wasseypur,8.2,"Action, Comedy, Crime",2012,False,
,ind_000831,Maurh,7.8,"Action, Drama, History",2023,False,
,ind_000875,Ghoomer,9.9,"Drama, Sport",2023,False,
,ind_000919,Highway,7.6,"Crime, Drama, Romance",2014,False,
,ind_000963,Sardar Udham,8.4,"Biography, Crime, Drama",2021,False,
,ind_001007,Neeyat,6.5,"Crime, Mystery, Thriller",2023,False,
,ind_001052,Koi... Mil Gaya,7.1,"Action, Drama, Romance",2003,False,
,ind_001097,Trial by Fire,7.8,"Crime, Drama, History",2023,False,
,ind_001142,Ae Dil Hai Mushkil,5.8,"Drama, Music, Musical",2016,False,
,ind_001187,Jee Karda,6.9,"Drama, Romance",2023,False,
,ind_001232,Bholaa,6.0,"Action, Adventure, Crime",2023,False,
,ind_001320,The Lunchbox,7.8,"Drama, Romance",2013,False,
,ind_001364,Lust Stories,6.4,"Drama, Romance",2018,False,
,ind_001408,Munna Bhai M.B.B.S.,8.1,"Comedy, Drama",2003,False,
,ind_001453,Siya,7.9,"Crime, Drama",2022,False,
,ind_001542,Insta Millionaire (Pocket FM) Hindi,7.5,Drama,2022,False,
,ind_001587,Good Night,7.7,"Comedy, Drama, Romance",2023,False,
,ind_001633,Dear Zindagi,7.4,"Drama, Romance",2016,False,
,ind_001679,Kolai,5.3,"Crime, Drama, Thriller",2023,False,
,ind_001726,Ludo,7.6,"Action, Comedy, Crime",2020,False,
,ind_001773,Yeh Kaali Kaali Ankhein,7.0,"Comedy, Crime, Mystery",2022,False,
,ind_001820,Black Justice,8.2,Drama,2023,False,
,ind_001867,Padmaavat,7.0,"Drama, History, Romance",2018,False,
,ind_001959,Runway 34,7.0,"Drama, Thriller",2022,False,
,ind_002005,School of Lies,5.9,"Drama, Mystery, Thriller",2023,False,
,ind_002095,Dangerous,5.1,"Action, Crime, Drama",2022,False,
,ind_002140,Pushpa: The Rise - Part 1,7.6,"Action, Crime, Drama",2021,False,
,ind_002229,Gullak,9.1,"Comedy, Drama, Family",2019,False,
,ind_002317,Rockstar,7.7,"Drama, Music, Romance",2011,False,
,ind_002361,Kolamavu Kokila,7.3,"Comedy, Crime, Drama",2018,False,
,ind_002405,Varisu,6.0,"Action, Drama",2023,False,
,ind_002449,Selfiee,5.7,"Action, Comedy, Drama",2023,False,
,ind_002493,Ghajini,7.3,"Action, Drama, Mystery",2008,False,
,ind_002620,Mastram,7.2,"Comedy, Fantasy",2020,False,
,ind_002662,K.G.F: Chapter 1,8.2,"Action, Crime, Drama",2018,False,
,ind_002704,Bheed,6.7,"Drama, History",2023,False,
,ind_002786,Baahubali 2: The Conclusion,8.2,"Action, Drama",2017,False,
,ind_002827,Taaza Khabar,8.1,"Action, Comedy, Drama",2023,False,
,ind_002868,Masaan,8.1,Drama,2015,False,
,ind_002909,Jug Jugg Jeeyo,6.1,"Comedy, Drama, Family",2022,False,
,ind_002950,Taali,8.8,Drama,2023,False,
,ind_003030,Vadhandhi: The Fable of Velonie,8.0,"Crime, Drama, Mystery",2022,False,
,ind_003070,Dinosaurs,9.4,Crime,2023,False,
,ind_003110,Kafas,6.7,Drama,2023,False,
,ind_003150,Medal,6.7,Action,2023,False,
,ind_003190,Genius,5.0,"Action, Thriller",2018,False,
,ind_003230,Chak De! India,8.1,"Drama, Family, Sport",2007,False,
,ind_003270,Govinda Naam Mera,6.5,"Comedy, Crime, Drama",2022,False,
,ind_003310,Grahan,8.3,"Action, Drama, History",2021,False,
,ind_003350,Lakshya,7.8,"Action, Drama, Romance",2004,False,
,ind_003390,Suzhal - The Vortex,8.2,"Crime, Drama, Thriller",2022,False,
,ind_003470,Welcome Home,7.4,"Crime, Drama, Horror",2020,False,
,ind_003548,SK Sir Ki Class,8.3,Drama,2023,False,
,ind_003587,Enthiran,7.1,"Action, Sci-Fi, Thriller",2010,False,
,ind_003627,Dil Bechara,8.4,"Comedy, Drama, Romance",2020,False,
,ind_003667,Aashram,7.1,"Crime, Drama, Mystery",2020,False,
,ind_003707,A Thursday,7.7,"Drama, Thriller",2022,False,
,ind_003747,83,7.5,"Biography, Drama, History",2021,False,
,ind_003787,Talvar,8.1,"Crime, Drama, Mystery",2015,False,
,ind_003827,24,8.1,"Action, Adventure, Crime",2013,False,
,ind_003867,House of Secrets: The Burari Deaths,7.4,"Documentary, Crime, History",2021,False,
,ind_003907,Raksha Bandhan,5.3,"Comedy, Drama, Family",2022,False,
,ind_003947,Badla,7.8,"Crime, Drama, Mystery",2019,False,
,ind_003988,Main Hoon Na,7.0,"Action, Comedy, Drama",2004,False,
,ind_004068,Garuda Gamana Vrishabha Vahana,8.3,"Crime, Drama, Thriller",2021,False,
,ind_004148,A Wednesday,8.1,"Action, Crime, Drama",2008,False,
,ind_004227,Gandu,5.5,Drama,2010,False,
,ind_004228,Raaz,6.6,"Drama, Horror, Musical",2002,False,
,ind_004229,Dum Laga Ke Haisha,7.5,"Comedy, Drama, Romance",2015,False,
,ind_004230,Khoobsurat,6.4,"Comedy, Romance",2014,False,
,ind_004231,Brothers,6.4,"Action, Drama, Sport",2015,False,
,ind_004232,Phone Bhoot,5.3,"Comedy, Horror",2022,False,
,ind_004233,Romeo Akbar Walter,6.6,"Action, Drama, Thriller",2019,False,
,ind_004234,We Are Family,5.6,"Comedy, Drama, Family",2010,False,
,ind_004235,The Stoneman Murders,7.3,"Crime, Drama, Mystery",2009,False,
,ind_004236,Ghar Waapsi,8.7,"Drama, Family",2022,False,
,ind_004237,Chef,5.7,"Comedy, Drama, Family",2017,False,
,ind_004238,Deewane Huye Paagal,5.5,"Action, Comedy, Drama",2005,False,
,ind_004239,Ek Hasina Thi,8.1,Drama,2014,False,
,ind_004240,Helen,7.7,"Drama, Thriller",2019,False,
,ind_004241,Shubh Mangal Saavdhan,6.9,"Comedy, Romance",2017,False,
,ind_004242,Balle O Chalaak Sajjna,9.3,Drama,2023,False,
,ind_004243,Hatim,8.6,"Action, Adventure, Fantasy",2003,False,
,ind_004244,Bheemadevarapally Branchi,7.6,Family,2023,False,
,ind_004245,Honeymoon Travels Pvt. Ltd.,6.1,"Comedy, Drama, Romance",2007,False,
,ind_004246,JGM (JanaGanaMana),8.6,"Action, Drama",2023,False,
,ind_004247,Anjaam Pathiraa,7.9,"Crime, Mystery, Thriller",2020,False,
,ind_004248,Badmaash Babes,6.9,Drama,2023,False,
,ind_004249,Chup Chup Ke,6.9,"Comedy, Drama, Romance",2006,False,
,ind_004250,Sarileru Neekevvaru,5.8,"Action, Comedy, Drama",2020,False,
,ind_004251,DAMaN,9.0,"Adventure, Drama",2022,False,
,ind_004252,Taxi No. 9 2 11: Nau Do Gyarah,7.3,"Comedy, Drama, Thriller",2006,False,
,ind_004253,Chillar Party,7.5,"Comedy, Drama, Family",2011,False,
,ind_004254,Asur,7.0,Drama,2020,False,
,ind_004255,Fashion,6.9,"Drama, Romance",2008,False,
,ind_004256,Babumoshai Bandookbaaz,6.9,"Action, Comedy, Crime",2017,False,
,ind_004257,Soni,7.1,"Crime, Drama",2018,False,
,ind_004258,Masoom,5.9,Mystery,2022,False,
,ind_004259,Gudiya Humari Sabhi Pe Bhaar,6.0,Drama,2019,False,
,ind_004260,Motichoor Chaknachoor,5.8,"Comedy, Romance",2019,False,
,ind_004261,Chokher Bali,7.0,Drama,2003,False,
,ind_004262,Physics Wallah,8.4,"Biography, Drama",2022,False,
,ind_004263,36 China Town,5.7,"Comedy, Mystery, Thriller",2006,False,
,ind_004264,Pizza,8.0,"Horror, Thriller",2012,False,
,ind_004265,Paap,5.2,"Action, Crime, Drama",2003,False,
,ind_004266,Vendhu Thanindhathu Kaadu,7.4,"Action, Crime, Drama",2022,False,
,ind_004306,Chal Mera Putt 2,8.9,Drama,2020,False,
,ind_004346,Veerame Vaagai Soodum,6.3,"Action, Thriller",2022,False,
,ind_004424,Phobia,6.8,"Drama, Mystery, Thriller",2016,False,
,ind_004463,Dhobi Ghat,7.0,Drama,2010,False,
,ind_004502,Mission Mangal,6.5,"Drama, History",2019,False,
,ind_004541,VR (Vikrant Rona),7.0,"Action, Crime, Drama",2022,False,
,ind_004580,Mahaan,7.6,"Action, Drama, Thriller",2022,False,
,ind_004619,Rocky,7.9,Drama,2021,False,
,ind_004658,Toolsidas Junior,7.4,"Drama, Family, Sport",2022,False,
,ind_004734,Jaya Jaya Jaya Jaya Hey,7.7,"Comedy, Drama, Family",2022,False,
,ind_004773,Hichki,7.5,"Comedy, Drama",2018,False,
,ind_004851,Ela Veezha Poonchira,7.2,"Crime, Mystery, Thriller",2022,False,
,ind_004927,Raavan,5.4,"Action, Adventure, Drama",2010,False,
,ind_004965,Mukkabaaz,8.0,"Action, Drama, Sport",2017,False,
,ind_005041,Court,7.6,Drama,2014,False,
,ind_005079,#Home,8.8,Drama,2021,False,
,ind_005117,Uruttu Tech,9.8,Comedy,2023,False,
,ind_005191,Her Chapter 1,8.8,"Crime, Drama, Thriller",2023,False,
,ind_005229,Rashmi Rocket,7.3,"Drama, Sport",2021,False,
,ind_005267,Akira,5.9,"Action, Thriller",2016,False,
,ind_005305,9: Nine,6.8,"Fantasy, Horror, Sci-Fi",2019,False,
,ind_005343,Rakhta Charitra,7.6,"Action, Biography, Crime",2010,False,
,ind_005381,Mathagam,6.7,Thriller,2023,False,
,ind_005420,Nail Polish,7.3,Drama,2021,False,
,ind_005459,Kaante,6.6,"Action, Crime, Drama",2002,False,
,ind_005498,Malaal,5.9,"Action, Drama, Romance",2019,False,
,ind_005574,Thadam,8.1,"Action, Crime, Drama",2019,False,
,ind_005612,Lost,5.8,"Drama, Thriller",2022,False,
,ind_005650,CBI 5,5.6,"Crime, Mystery, Thriller",2022,False,
,ind_005724,All the Best: Fun Begins,6.2,"Action, Comedy, Drama",2009,False,
,ind_005761,Baked,7.7,Comedy,2015,False,
,ind_005833,Pyaar Ka Punchnama 2,7.3,"Comedy, Drama, Romance",2015,False,
,ind_005870,Once Upon a Time in Mumbaai,7.4,"Action, Crime, Drama",2010,False,
,ind_005907,Cold Case,6.0,"Horror, Mystery, Thriller",2021,False,
,ind_005945,Watchman,7.1,Drama,2023,False,
,ind_006090,Visaaranai,8.4,"Crime, Drama, Thriller",2015,False,
,ind_006127,Who Killed Jessica?,8.5,Comedy,2021,False,
,ind_006201,Finding Fanny,5.7,"Adventure, Comedy, Drama",2014,False,
,ind_006238,Feels Like Ishq,6.5,"Comedy, Drama, Romance",2021,False,
,ind_006276,Love You Ram,8.4,"Drama, Romance",2023,False,
,ind_006385,Rangbaaz: Darr Ki Rajneeti,7.6,Action,2022,False,
,ind_006488,Kites,6.0,"Action, Drama, Romance",2010,False,
,ind_006649,Housefull,5.5,"Comedy, Drama, Romance",2010,False,
,ind_006712,Yamla Pagla Deewana,5.7,"Action, Comedy, Drama",2011,False,
,ind_006774,Best Friends Forever?,7.5,Drama,2012,False,
,ind_006836,Garam Masala,6.7,"Comedy, Romance",2005,False,
,ind_006925,Dear Father,7.7,"Comedy, Crime, Drama",2022,False,
,ind_006983,Premam,8.3,"Comedy, Drama, Romance",2015,False,
,ind_007012,Colour Photo,8.2,Drama,2020,False,
,ind_007041,Baghban,7.4,"Drama, Romance",2003,False,
,ind_007070,The Conversion,8.5,Drama,2022,False,
,ind_007099,Khosla Ka Ghosla!,8.3,"Comedy, Crime, Drama",2006,False,
,ind_007128,Fiza,6.0,"Crime, Drama, Romance",2000,False,
,ind_007184,Saat Uchakkey,5.6,Comedy,2016,False,
,ind_007240,Chhalla Mud Ke Nahi Aya,8.0,"Drama, Family",2022,False,
,ind_007268,Bhagam Bhag,6.6,"Comedy, Drama, Mystery",2006,False,
,ind_007296,Anuragam,6.7,"Drama, Romance",2023,False,
,ind_007325,Hey Sinamika,6.2,"Drama, Romance",2022,False,
,ind_007354,Pop Kaun,6.3,"Comedy, Drama",2022,False,
,ind_007411,Ladies vs. Ricky Bahl,6.0,"Comedy, Crime, Drama",2011,False,
,ind_007440,Thugs,6.5,"Action, Thriller",2023,False,
,ind_007469,Singham,6.8,"Action, Crime, Drama",2011,False,
,ind_007498,Mewat,8.4,"Action, Crime, Romance",2023,False,
,ind_007527,Evaru,8.1,"Crime, Drama, Mystery",2019,False,
,ind_007557,Dolly Kitty Aur Woh Chamakte Sitare,5.2,"Comedy, Drama",2019,False,
,ind_007618,Ammu,6.6,Drama,2022,False,
,ind_007649,Panga,6.8,"Drama, Sport",2020,False,
,ind_007680,Wanted,6.6,"Action, Crime, Thriller",2009,False,
,ind_007712,Trapped,7.5,"Drama, Thriller",2016,False,
,ind_007774,Saand Ki Aankh,7.6,"Biography, Drama",2019,False,
,ind_007805,One 2 Ka 4,5.5,"Action, Crime, Drama",2001,False,
,ind_007837,Dhuruvangal Pathinaaru,8.2,"Crime, Drama, Mystery",2016,False,
,ind_007870,Olam,9.7,"Comedy, Horror",2023,False,
,ind_007903,Theeran Adhigaaram Ondru,8.2,"Action, Crime, Thriller",2017,False,
,ind_007970,Anjaana Anjaani,5.7,"Comedy, Drama, Musical",2010,False,
,ind_008103,Ginny Weds Sunny,5.7,"Comedy, Drama, Romance",2020,False,
,ind_008138,Hum Tumhare Hain Sanam,5.4,"Comedy, Drama, Romance",2002,False,
,ind_008207,Pichaikkaran 2,5.6,"Action, Drama, Sci-Fi",2023,False,
,ind_008242,Hamari Adhuri Kahani,6.7,"Drama, Romance",2015,False,
,ind_008278,Crushed,8.1,"Comedy, Drama, Romance",2022,False,
,ind_008314,Love Per Square Foot,7.2,"Comedy, Romance",2018,False,
,ind_008386,Kismat Konnection,5.3,"Comedy, Drama, Romance",2008,False,
,ind_008423,Aaranya Kaandam,8.5,"Action, Comedy, Crime",2010,False,
,ind_008461,Race,6.7,"Action, Crime, Drama",2008,False,
,ind_008499,Thondimuthalum Dhriksakshiyum,8.1,"Crime, Drama, Thriller",2017,False,
,ind_008646,Thallumaala,7.0,"Action, Comedy, Drama",2022,False,
,ind_008682,Jai Lava Kusa,6.8,"Action, Drama, Thriller",2017,False,
,ind_008718,Alibaba: Dastaan-E-Kabul,8.0,"Drama, Fantasy",2022,False,
,ind_008823,Dirty Hari,5.8,"Drama, Romance, Thriller",2020,False,
,ind_008859,Auction,6.8,Drama,2001,False,
,ind_008962,Force 2,6.2,"Action, Adventure, Thriller",2016,False,
,ind_009028,Tujhe Meri Kasam,6.3,Romance,2003,False,
,ind_009062,Ori Devuda,7.2,"Comedy, Drama, Romance",2022,False,
,ind_009096,Bell Bottom,8.2,"Comedy, Drama, Thriller",2019,False,
,ind_009130,Sanjivani: A Medical Boon,6.7,Drama,2002,False,
,ind_009164,Na Umra Ki Seema Ho,6.2,Romance,2022,False,
,ind_009198,Salt City (India),6.1,Drama,2022,False,
,ind_009232,Chaman Bahaar,6.9,"Comedy, Drama",2020,False,
,ind_009266,Laaga Chunari Mein Daag: Journey of a Woman,5.4,"Drama, Family, Romance",2007,False,
,ind_009301,Salaam-E-Ishq,5.2,"Comedy, Drama, Musical",2007,False,
,ind_009463,Tu Sooraj Main Saanjh Piyaji,7.1,Drama,2017,False,
,ind_009554,Devara Kanassu,9.8,Drama,2023,False,
,ind_009612,420 IPC,6.5,Crime,2021,False,
,ind_009726,Robindronath Ekhane Kawkhono Khete Aashenni,6.5,"Crime, Thriller",2021,False,
,ind_009784,Woh Rehne Waali Mehlon Ki,8.3,Drama,2005,False,
,ind_009868,Akkad Bakkad Bambey Bo,7.6,Fantasy,2005,False,
,ind_009922,The Arbit Documentation of An Amphibian Hunt: Aavasavyuham,7.8,Thriller,2022,False,
,ind_009949,Darna Mana Hai,6.3,Horror,2003,False,
,ind_009977,Karmaphal Daata Shani,8.6,"Drama, Fantasy",2016,False,
,ind_010005,Lajja,6.6,"Action, Crime, Drama",2001,False,
,ind_010084,Thrissur Pooram,5.1,"Action, Drama, Thriller",2019,False,
,ind_010137,Kahaani 2,6.6,"Mystery, Thriller",2016,False,
,ind_010165,Chori Chori Chupke Chupke,5.5,"Comedy, Drama, Musical",2001,False,
,ind_010193,Fukrey Returns,6.5,Comedy,2017,False,
,ind_010247,Raaz: The Mystery Continues,5.7,"Horror, Mystery, Romance",2009,False,
,ind_010275,Shemale,5.0,Drama,2019,False,
,ind_010304,Ayitha Ezhuthu,7.9,"Action, Drama, Thriller",2004,False,
,ind_010333,Thegidi,7.6,"Crime, Mystery, Thriller",2014,False,
,ind_010362,Naadi Dosh,7.1,"Drama, Family, Romance",2022,False,
,ind_010392,Khatta Meetha,5.9,"Comedy, Crime, Drama",2010,False,
,ind_010423,Byomkesh,8.2,"Crime, Drama, Mystery",2017,False,
,ind_010484,Khaki,8.2,Drama,2022,False,
,ind_010515,Secrets of the Kohinoor,9.0,Documentary,2022,False,
,ind_010575,Jaatishawr,6.5,Action,2023,False,
,ind_010686,Mumbai Saga,5.9,"Action, Crime",2021,False,
,ind_010713,Avane Srimannarayana,7.7,"Action, Adventure, Comedy",2019,False,
,ind_010740,Ek Mahanayak - Dr B R Ambedkar,7.4,Drama,2019,False,
,ind_010768,Sex Drugs & Theatre,6.9,Reality-TV,2019,False,
,ind_010797,Sherdil,6.6,"Comedy, Drama",2022,False,
,ind_010827,Balak Palak,8.1,Family,2013,False,
,ind_010858,Fandry,8.3,"Drama, Family",2013,False,
,ind_010889,Govindudu Andari Vaadele,5.7,"Action, Drama",2014,False,
,ind_010921,Mangalyam,8.2,Drama,2022,False,
,ind_010954,Neelam Aunty,8.2,Comedy,2022,False,
,ind_010987,Comali,6.9,Comedy,2019,False,
,ind_011021,Recce,7.1,"Crime, Thriller",2022,False,
,ind_011055,Taj Mahal 1989,7.5,"Comedy, Drama, Romance",2020,False,
,ind_011090,Pokiri,8.0,"Action, Crime, Thriller",2006,False,
,ind_011161,Roohaniyat,8.6,"Drama, Romance",2022,False,
,ind_011197,The Ghazi Attack,7.5,"Action, Thriller, War",2017,False,
,ind_011234,Rakshabandhan... Rasal Apne Bhai Ki Dhal,7.4,Drama,2021,False,
,ind_011378,Gang Leader,7.6,"Action, Comedy, Thriller",2019,False,
,ind_011415,Razia Sultan,6.4,"Action, Biography, Drama",2015,False,
,ind_011452,Kasethan Kadavulada,5.6,"Comedy, Drama",2023,False,
,ind_011558,Once Again,6.9,"Drama, Romance",2018,False,
,ind_011629,Mel Karade Rabba,7.2,"Comedy, Drama, Romance",2010,False,
,ind_011700,Velaiilla Pattadhari 2,5.4,"Action, Comedy",2017,False,
,ind_011736,Bharatha Circus,5.8,"Drama, Mystery",2022,False,
,ind_011772,V1 Murder Case,6.8,"Drama, Thriller",2019,False,
,ind_011808,Rangrasiya,6.9,Drama,2013,False,
,ind_011845,Soorma,7.3,"Biography, Drama, Sport",2018,False,
,ind_011882,Sivappu Manjal Pachai,7.1,"Action, Drama, Thriller",2019,False,
,ind_011954,Simhadri,7.3,"Action, Drama",2003,False,
,ind_011990,BB Ki Vines,9.4,Comedy,2015,False,
,ind_012026,Choked: Paisa Bolta Hai,5.7,Drama,2020,False,
,ind_012062,Dance Bar,6.1,Drama,2019,False,
,ind_012133,Locked,7.2,Thriller,2020,False,
,ind_012203,Golmaal: Fun Unlimited,7.4,"Action, Comedy, Drama",2006,False,
,ind_012239,Shiv Shakti - Tap Tyaag Taandav,8.8,Fantasy,2023,False,
,ind_012275,Beautiful,7.2,Drama,2020,False,
,ind_012312,Jehanabad - Of Love & War,6.7,"Crime, Drama",2023,False,
,ind_012350,11th Hour,5.7,"Drama, Thriller",2021,False,
,ind_012389,Indian Predator: The Diary of a Serial Killer,6.2,"Documentary, Crime, History",2022,False,
,ind_012465,Khichdi: The Movie,7.3,"Comedy, Family",2010,False,
,ind_012503,U-Turn,6.9,"Crime, Horror, Mystery",2018,False,
,ind_012679,Sarkar,7.6,"Action, Crime, Drama",2005,False,
,ind_012713,The Great Indian Kitchen,8.1,"Comedy, Drama",2021,False,
,ind_012747,Code M,7.5,"Mystery, Thriller",2020,False,
,ind_012813,Malli Raava,7.8,"Drama, Romance",2017,False,
,ind_012846,Maestro,6.7,"Crime, Drama, Music",2021,False,
,ind_012911,Raajahyogam,5.9,"Comedy, Romance, Thriller",2022,False,
,ind_013005,Stanley Ka Dabba,7.8,"Comedy, Drama, Family",2011,False,
,ind_013068,Kaun Pravin Tambe?,8.4,"Biography, Drama, Sport",2022,False,
,ind_013101,Chalo,6.2,"Action, Comedy, Family",2018,False,
,ind_013165,The Interns,6.8,Comedy,2020,False,
,ind_013197,Tum Bin...: Love Will Find a Way,7.5,"Drama, Romance",2001,False,
,ind_013293,The Big Bull,5.7,"Biography, Crime, Drama",2021,False,
,ind_013357,Bose: Dead/Alive,8.7,"Biography, History, Mystery",2017,False,
,ind_013390,Table No.21,7.2,"Adventure, Drama, Thriller",2013,False,
,ind_013423,Cinema Bandi,7.9,"Comedy, Drama",2021,False,
,ind_013489,Adanga Maru,7.1,"Action, Crime, Drama",2018,False,
,ind_013522,Laal Rang,7.8,"Comedy, Crime, Drama",2016,False,
,ind_013555,Bhaskar the Rascal,5.3,"Comedy, Drama, Family",2015,False,
,ind_013620,The Romantics,7.8,Documentary,2023,False,
,ind_013772,3G Gaali Galoch Girls,7.0,Drama,2019,False,
,ind_013802,Tu Hovein Main Hovan,5.0,"Drama, Family, Romance",2023,False,
,ind_013833,Gargi,8.1,"Drama, Thriller",2022,False,
,ind_013893,RadhaKrishn,8.1,"Drama, Romance",2018,False,
,ind_013923,Thrishanku,6.3,"Adventure, Comedy, Drama",2023,False,
,ind_013953,Nater Guru,6.5,"Comedy, Drama, Romance",2003,False,
,ind_013983,Selection Day,7.3,Sport,2018,False,
,ind_014013,Ko,7.9,"Action, Thriller",2011,False,
,ind_014044,Happu Ki Ultan Paltan,8.3,Comedy,2019,False,
,ind_014104,Marzi,7.1,Drama,2020,False,
,ind_014195,Three of Us,8.4,Not Available,2022,False,
,ind_014227,Ayyappanum Koshiyum,8.0,"Action, Drama, Thriller",2020,False,
,ind_014259,Holiday,7.2,"Action, Crime, Thriller",2014,False,
,ind_014291,Anveshanam,5.9,"Drama, Mystery, Thriller",2020,False,
,ind_014323,Go Goa Gone,6.6,"Action, Adventure, Comedy",2013,False,
,ind_014356,Sanak,6.7,"Action, Thriller",2021,False,
,ind_014420,Comicstaan,6.8,Comedy,2018,False,
,ind_014453,Vinaro Bhagyamu Vishnu Katha,6.8,"Action, Comedy, Drama",2023,False,
,ind_014550,Madhubala - Ek Ishq Ek Junoon,5.6,Drama,2012,False,
,ind_014583,Tandoor,5.3,"Drama, Thriller",2021,False,
,ind_014617,Dil Se Di Dua... Saubhagyavati Bhava?,7.9,"Drama, Thriller",2011,False,
,ind_014651,Ajnabee,6.3,"Action, Crime, Drama",2001,False,
,ind_014718,That Girl in Yellow Boots,6.6,"Crime, Drama, Mystery",2010,False,
,ind_014752,Paappan,6.8,"Crime, Drama, Mystery",2022,False,
,ind_014786,Uttoron,6.2,Drama,2022,False,
,ind_014855,Prem Kumar,8.0,"Drama, Romance",2023,False,
,ind_014924,Maguva,7.1,Thriller,2020,False,
,ind_014992,The Accidental Prime Minister,6.0,"Biography, Drama",2019,False,
,ind_015026,9 Hours (Created by Krish Jagarlamudi),6.2,Thriller,2022,False,
,ind_015060,Dhamaal,7.4,"Action, Adventure, Comedy",2007,False,
,ind_015094,Bloody Brothers,6.3,"Comedy, Crime, Thriller",2022,False,
,ind_015128,Kuruthi,7.6,Thriller,2021,False,
,ind_015162,Golmaal Returns,5.2,"Comedy, Crime, Mystery",2008,False,
,ind_015197,Chopsticks,6.5,"Comedy, Drama",2019,False,
